image1,image2,label
Face_Dataset/412/2.jpg,Face_Dataset/1430/0.jpg,0
Face_Dataset/1240/0.jpg,Face_Dataset/787/0.jpg,0
Face_Dataset/117/15.jpg,Face_Dataset/117/36.jpg,1
Face_Dataset/302/3.jpg,Face_Dataset/490/4.jpg,0
Face_Dataset/1007/5.jpg,Face_Dataset/1007/8.jpg,1
Face_Dataset/117/1.jpg,Face_Dataset/117/23.jpg,1
Face_Dataset/1246/17.jpg,Face_Dataset/1246/3.jpg,1
Face_Dataset/1202/0.jpg,Face_Dataset/303/1.jpg,0
Face_Dataset/1497/5.jpg,Face_Dataset/307/1.jpg,0
Face_Dataset/1633/4.jpg,Face_Dataset/740/10.jpg,0
Face_Dataset/843/1.jpg,Face_Dataset/1149/1.jpg,0
Face_Dataset/1143/0.jpg,Face_Dataset/1143/1.jpg,1
Face_Dataset/877/1.jpg,Face_Dataset/823/0.jpg,0
Face_Dataset/875/2.jpg,Face_Dataset/524/3.jpg,0
Face_Dataset/263/8.jpg,Face_Dataset/664/0.jpg,0
Face_Dataset/1007/24.jpg,Face_Dataset/1007/3.jpg,1
Face_Dataset/117/15.jpg,Face_Dataset/117/21.jpg,1
Face_Dataset/1170/11.jpg,Face_Dataset/1170/8.jpg,1
Face_Dataset/461/1.jpg,Face_Dataset/380/0.jpg,0
Face_Dataset/1189/12.jpg,Face_Dataset/1189/8.jpg,1
Face_Dataset/63/1.jpg,Face_Dataset/45/1.jpg,0
Face_Dataset/1331/1.jpg,Face_Dataset/1479/1.jpg,0
Face_Dataset/1189/28.jpg,Face_Dataset/1189/8.jpg,1
Face_Dataset/68/1.jpg,Face_Dataset/276/0.jpg,0
Face_Dataset/127/1.jpg,Face_Dataset/127/6.jpg,1
Face_Dataset/633/1.jpg,Face_Dataset/464/1.jpg,0
Face_Dataset/398/1.jpg,Face_Dataset/442/1.jpg,0
Face_Dataset/927/1.jpg,Face_Dataset/1323/1.jpg,0
Face_Dataset/1124/1.jpg,Face_Dataset/542/0.jpg,0
Face_Dataset/1550/1.jpg,Face_Dataset/966/0.jpg,0
Face_Dataset/1546/0.jpg,Face_Dataset/1533/1.jpg,0
Face_Dataset/1375/0.jpg,Face_Dataset/1338/1.jpg,0
Face_Dataset/663/1.jpg,Face_Dataset/1169/0.jpg,0
Face_Dataset/1266/1.jpg,Face_Dataset/1266/4.jpg,1
Face_Dataset/1189/13.jpg,Face_Dataset/1189/25.jpg,1
Face_Dataset/569/1.jpg,Face_Dataset/670/0.jpg,0
Face_Dataset/1280/0.jpg,Face_Dataset/1280/5.jpg,1
Face_Dataset/271/0.jpg,Face_Dataset/1223/2.jpg,0
Face_Dataset/117/6.jpg,Face_Dataset/117/8.jpg,1
Face_Dataset/21/2.jpg,Face_Dataset/202/0.jpg,0
Face_Dataset/117/16.jpg,Face_Dataset/117/5.jpg,1
Face_Dataset/985/1.jpg,Face_Dataset/802/0.jpg,0
Face_Dataset/1050/1.jpg,Face_Dataset/548/18.jpg,0
Face_Dataset/1016/3.jpg,Face_Dataset/1016/5.jpg,1
Face_Dataset/1033/0.jpg,Face_Dataset/1142/2.jpg,0
Face_Dataset/1170/0.jpg,Face_Dataset/1170/8.jpg,1
Face_Dataset/1198/17.jpg,Face_Dataset/1198/7.jpg,1
Face_Dataset/1082/12.jpg,Face_Dataset/1082/27.jpg,1
Face_Dataset/26/1.jpg,Face_Dataset/805/1.jpg,0
Face_Dataset/117/0.jpg,Face_Dataset/117/29.jpg,1
Face_Dataset/1088/0.jpg,Face_Dataset/1088/14.jpg,1
Face_Dataset/433/1.jpg,Face_Dataset/1666/3.jpg,0
Face_Dataset/1198/11.jpg,Face_Dataset/1198/3.jpg,1
Face_Dataset/126/1.jpg,Face_Dataset/126/2.jpg,1
Face_Dataset/766/0.jpg,Face_Dataset/1172/1.jpg,0
Face_Dataset/1082/2.jpg,Face_Dataset/1082/4.jpg,1
Face_Dataset/381/1.jpg,Face_Dataset/981/0.jpg,0
Face_Dataset/1198/12.jpg,Face_Dataset/1198/8.jpg,1
Face_Dataset/1617/1.jpg,Face_Dataset/1077/0.jpg,0
Face_Dataset/1411/2.jpg,Face_Dataset/553/11.jpg,0
Face_Dataset/117/2.jpg,Face_Dataset/117/24.jpg,1
Face_Dataset/1108/10.jpg,Face_Dataset/1108/7.jpg,1
Face_Dataset/1280/1.jpg,Face_Dataset/1280/21.jpg,1
Face_Dataset/1608/1.jpg,Face_Dataset/1579/0.jpg,0
Face_Dataset/1634/1.jpg,Face_Dataset/1451/0.jpg,0
Face_Dataset/1088/14.jpg,Face_Dataset/1088/2.jpg,1
Face_Dataset/1247/4.jpg,Face_Dataset/1247/6.jpg,1
Face_Dataset/92/3.jpg,Face_Dataset/590/1.jpg,0
Face_Dataset/1288/13.jpg,Face_Dataset/1288/3.jpg,1
Face_Dataset/1189/26.jpg,Face_Dataset/1189/31.jpg,1
Face_Dataset/134/3.jpg,Face_Dataset/445/0.jpg,0
Face_Dataset/1189/27.jpg,Face_Dataset/1189/32.jpg,1
Face_Dataset/833/5.jpg,Face_Dataset/1487/0.jpg,0
Face_Dataset/917/0.jpg,Face_Dataset/325/2.jpg,0
Face_Dataset/171/4.jpg,Face_Dataset/598/1.jpg,0
Face_Dataset/867/0.jpg,Face_Dataset/1060/0.jpg,0
Face_Dataset/1226/1.jpg,Face_Dataset/810/0.jpg,0
Face_Dataset/137/1.jpg,Face_Dataset/1359/3.jpg,0
Face_Dataset/1310/0.jpg,Face_Dataset/1310/4.jpg,1
Face_Dataset/922/0.jpg,Face_Dataset/1647/1.jpg,0
Face_Dataset/1098/0.jpg,Face_Dataset/1098/3.jpg,1
Face_Dataset/1092/0.jpg,Face_Dataset/1092/13.jpg,1
Face_Dataset/1662/0.jpg,Face_Dataset/83/19.jpg,0
Face_Dataset/1151/0.jpg,Face_Dataset/1151/3.jpg,1
Face_Dataset/1280/0.jpg,Face_Dataset/1280/8.jpg,1
Face_Dataset/1091/0.jpg,Face_Dataset/1091/2.jpg,1
Face_Dataset/117/14.jpg,Face_Dataset/117/2.jpg,1
Face_Dataset/1522/1.jpg,Face_Dataset/1100/1.jpg,0
Face_Dataset/1444/2.jpg,Face_Dataset/246/7.jpg,0
Face_Dataset/1194/0.jpg,Face_Dataset/1194/1.jpg,1
Face_Dataset/110/27.jpg,Face_Dataset/110/38.jpg,1
Face_Dataset/1244/0.jpg,Face_Dataset/1632/5.jpg,0
Face_Dataset/1280/10.jpg,Face_Dataset/1280/11.jpg,1
Face_Dataset/574/1.jpg,Face_Dataset/722/3.jpg,0
Face_Dataset/1180/2.jpg,Face_Dataset/96/1.jpg,0
Face_Dataset/1014/0.jpg,Face_Dataset/1014/3.jpg,1
Face_Dataset/110/25.jpg,Face_Dataset/110/30.jpg,1
Face_Dataset/316/0.jpg,Face_Dataset/954/4.jpg,0
Face_Dataset/1280/17.jpg,Face_Dataset/1280/4.jpg,1
Face_Dataset/331/0.jpg,Face_Dataset/1052/0.jpg,0
Face_Dataset/1577/9.jpg,Face_Dataset/1482/1.jpg,0
Face_Dataset/687/1.jpg,Face_Dataset/441/2.jpg,0
Face_Dataset/1007/10.jpg,Face_Dataset/1007/17.jpg,1
Face_Dataset/110/19.jpg,Face_Dataset/110/2.jpg,1
Face_Dataset/1152/0.jpg,Face_Dataset/1152/10.jpg,1
Face_Dataset/103/1.jpg,Face_Dataset/165/14.jpg,0
Face_Dataset/1108/1.jpg,Face_Dataset/1108/10.jpg,1
Face_Dataset/1020/1.jpg,Face_Dataset/1020/2.jpg,1
Face_Dataset/1351/0.jpg,Face_Dataset/260/0.jpg,0
Face_Dataset/1201/2.jpg,Face_Dataset/1201/3.jpg,1
Face_Dataset/1082/13.jpg,Face_Dataset/1082/4.jpg,1
Face_Dataset/1170/12.jpg,Face_Dataset/1170/6.jpg,1
Face_Dataset/1274/0.jpg,Face_Dataset/1041/1.jpg,0
Face_Dataset/1207/0.jpg,Face_Dataset/1558/0.jpg,0
Face_Dataset/1082/18.jpg,Face_Dataset/1082/4.jpg,1
Face_Dataset/1190/0.jpg,Face_Dataset/1190/2.jpg,1
Face_Dataset/1185/1.jpg,Face_Dataset/41/1.jpg,0
Face_Dataset/1270/11.jpg,Face_Dataset/1270/14.jpg,1
Face_Dataset/680/2.jpg,Face_Dataset/351/0.jpg,0
Face_Dataset/960/0.jpg,Face_Dataset/1080/1.jpg,0
Face_Dataset/1088/10.jpg,Face_Dataset/1088/5.jpg,1
Face_Dataset/1254/0.jpg,Face_Dataset/1254/5.jpg,1
Face_Dataset/1007/1.jpg,Face_Dataset/1007/8.jpg,1
Face_Dataset/1099/0.jpg,Face_Dataset/1099/3.jpg,1
Face_Dataset/1280/12.jpg,Face_Dataset/1280/8.jpg,1
Face_Dataset/1176/0.jpg,Face_Dataset/1176/5.jpg,1
Face_Dataset/981/1.jpg,Face_Dataset/1655/1.jpg,0
Face_Dataset/127/14.jpg,Face_Dataset/127/4.jpg,1
Face_Dataset/1602/0.jpg,Face_Dataset/1242/1.jpg,0
Face_Dataset/110/20.jpg,Face_Dataset/110/28.jpg,1
Face_Dataset/1270/11.jpg,Face_Dataset/1270/15.jpg,1
Face_Dataset/1625/0.jpg,Face_Dataset/1082/8.jpg,0
Face_Dataset/1176/2.jpg,Face_Dataset/1444/2.jpg,0
Face_Dataset/1264/0.jpg,Face_Dataset/1264/9.jpg,1
Face_Dataset/551/1.jpg,Face_Dataset/850/0.jpg,0
Face_Dataset/1217/2.jpg,Face_Dataset/1217/4.jpg,1
Face_Dataset/1448/0.jpg,Face_Dataset/1409/0.jpg,0
Face_Dataset/1043/9.jpg,Face_Dataset/1523/1.jpg,0
Face_Dataset/1663/5.jpg,Face_Dataset/464/1.jpg,0
Face_Dataset/515/2.jpg,Face_Dataset/1288/11.jpg,0
Face_Dataset/1172/1.jpg,Face_Dataset/424/0.jpg,0
Face_Dataset/232/2.jpg,Face_Dataset/323/1.jpg,0
Face_Dataset/795/0.jpg,Face_Dataset/1270/13.jpg,0
Face_Dataset/117/22.jpg,Face_Dataset/117/25.jpg,1
Face_Dataset/371/1.jpg,Face_Dataset/680/3.jpg,0
Face_Dataset/1082/15.jpg,Face_Dataset/1082/5.jpg,1
Face_Dataset/623/0.jpg,Face_Dataset/1263/0.jpg,0
Face_Dataset/360/1.jpg,Face_Dataset/1363/0.jpg,0
Face_Dataset/1007/10.jpg,Face_Dataset/1007/3.jpg,1
Face_Dataset/1082/0.jpg,Face_Dataset/1082/3.jpg,1
Face_Dataset/356/3.jpg,Face_Dataset/1465/2.jpg,0
Face_Dataset/729/1.jpg,Face_Dataset/1273/1.jpg,0
Face_Dataset/468/0.jpg,Face_Dataset/763/0.jpg,0
Face_Dataset/555/8.jpg,Face_Dataset/1405/4.jpg,0
Face_Dataset/1185/1.jpg,Face_Dataset/1536/3.jpg,0
Face_Dataset/1560/0.jpg,Face_Dataset/705/0.jpg,0
Face_Dataset/1189/18.jpg,Face_Dataset/1189/5.jpg,1
Face_Dataset/1344/0.jpg,Face_Dataset/912/2.jpg,0
Face_Dataset/309/31.jpg,Face_Dataset/276/0.jpg,0
Face_Dataset/1170/14.jpg,Face_Dataset/1170/5.jpg,1
Face_Dataset/1088/4.jpg,Face_Dataset/1088/6.jpg,1
Face_Dataset/257/1.jpg,Face_Dataset/801/1.jpg,0
Face_Dataset/117/12.jpg,Face_Dataset/117/19.jpg,1
Face_Dataset/110/22.jpg,Face_Dataset/110/38.jpg,1
Face_Dataset/1082/0.jpg,Face_Dataset/1082/1.jpg,1
Face_Dataset/1648/0.jpg,Face_Dataset/1257/1.jpg,0
Face_Dataset/1541/0.jpg,Face_Dataset/825/4.jpg,0
Face_Dataset/701/2.jpg,Face_Dataset/1447/0.jpg,0
Face_Dataset/224/9.jpg,Face_Dataset/714/1.jpg,0
Face_Dataset/2/0.jpg,Face_Dataset/1015/1.jpg,0
Face_Dataset/110/20.jpg,Face_Dataset/110/41.jpg,1
Face_Dataset/1485/1.jpg,Face_Dataset/1341/1.jpg,0
Face_Dataset/52/1.jpg,Face_Dataset/562/1.jpg,0
Face_Dataset/12/0.jpg,Face_Dataset/1567/2.jpg,0
Face_Dataset/775/0.jpg,Face_Dataset/516/1.jpg,0
Face_Dataset/1404/1.jpg,Face_Dataset/28/0.jpg,0
Face_Dataset/1413/2.jpg,Face_Dataset/417/0.jpg,0
Face_Dataset/255/1.jpg,Face_Dataset/759/0.jpg,0
Face_Dataset/1188/1.jpg,Face_Dataset/1059/1.jpg,0
Face_Dataset/1382/0.jpg,Face_Dataset/775/0.jpg,0
Face_Dataset/1659/1.jpg,Face_Dataset/1618/2.jpg,0
Face_Dataset/117/10.jpg,Face_Dataset/117/23.jpg,1
Face_Dataset/655/3.jpg,Face_Dataset/223/1.jpg,0
Face_Dataset/1042/0.jpg,Face_Dataset/1042/1.jpg,1
Face_Dataset/110/14.jpg,Face_Dataset/110/48.jpg,1
Face_Dataset/1189/0.jpg,Face_Dataset/1189/12.jpg,1
Face_Dataset/117/21.jpg,Face_Dataset/117/33.jpg,1
Face_Dataset/265/0.jpg,Face_Dataset/1046/2.jpg,0
Face_Dataset/264/1.jpg,Face_Dataset/1302/2.jpg,0
Face_Dataset/1088/3.jpg,Face_Dataset/1088/4.jpg,1
Face_Dataset/1246/13.jpg,Face_Dataset/1246/6.jpg,1
Face_Dataset/117/19.jpg,Face_Dataset/117/30.jpg,1
Face_Dataset/1308/12.jpg,Face_Dataset/1308/4.jpg,1
Face_Dataset/1288/10.jpg,Face_Dataset/1288/6.jpg,1
Face_Dataset/773/13.jpg,Face_Dataset/1170/3.jpg,0
Face_Dataset/1098/10.jpg,Face_Dataset/1098/5.jpg,1
Face_Dataset/164/4.jpg,Face_Dataset/298/1.jpg,0
Face_Dataset/117/10.jpg,Face_Dataset/117/12.jpg,1
Face_Dataset/1002/1.jpg,Face_Dataset/1002/2.jpg,1
Face_Dataset/110/2.jpg,Face_Dataset/110/40.jpg,1
Face_Dataset/1251/1.jpg,Face_Dataset/361/3.jpg,0
Face_Dataset/1092/16.jpg,Face_Dataset/1092/17.jpg,1
Face_Dataset/453/1.jpg,Face_Dataset/1044/1.jpg,0
Face_Dataset/1215/0.jpg,Face_Dataset/1215/1.jpg,1
Face_Dataset/899/1.jpg,Face_Dataset/359/2.jpg,0
Face_Dataset/117/27.jpg,Face_Dataset/117/35.jpg,1
Face_Dataset/464/0.jpg,Face_Dataset/106/1.jpg,0
Face_Dataset/1082/21.jpg,Face_Dataset/1082/30.jpg,1
Face_Dataset/1376/2.jpg,Face_Dataset/1564/14.jpg,0
Face_Dataset/1591/2.jpg,Face_Dataset/1413/1.jpg,0
Face_Dataset/1007/19.jpg,Face_Dataset/1007/4.jpg,1
Face_Dataset/1189/29.jpg,Face_Dataset/1189/7.jpg,1
Face_Dataset/1063/1.jpg,Face_Dataset/440/0.jpg,0
Face_Dataset/1270/0.jpg,Face_Dataset/1270/2.jpg,1
Face_Dataset/1540/0.jpg,Face_Dataset/705/1.jpg,0
Face_Dataset/267/1.jpg,Face_Dataset/575/0.jpg,0
Face_Dataset/1442/1.jpg,Face_Dataset/42/1.jpg,0
Face_Dataset/1164/0.jpg,Face_Dataset/1305/1.jpg,0
Face_Dataset/110/0.jpg,Face_Dataset/110/49.jpg,1
Face_Dataset/1092/14.jpg,Face_Dataset/1092/9.jpg,1
Face_Dataset/341/1.jpg,Face_Dataset/1011/1.jpg,0
Face_Dataset/117/1.jpg,Face_Dataset/117/15.jpg,1
Face_Dataset/1108/11.jpg,Face_Dataset/1108/6.jpg,1
Face_Dataset/127/12.jpg,Face_Dataset/127/16.jpg,1
Face_Dataset/1264/4.jpg,Face_Dataset/1264/7.jpg,1
Face_Dataset/1082/2.jpg,Face_Dataset/1082/30.jpg,1
Face_Dataset/110/24.jpg,Face_Dataset/110/39.jpg,1
Face_Dataset/110/39.jpg,Face_Dataset/110/49.jpg,1
Face_Dataset/1068/0.jpg,Face_Dataset/86/1.jpg,0
Face_Dataset/1250/0.jpg,Face_Dataset/1250/2.jpg,1
Face_Dataset/117/25.jpg,Face_Dataset/117/6.jpg,1
Face_Dataset/426/0.jpg,Face_Dataset/1155/2.jpg,0
Face_Dataset/672/1.jpg,Face_Dataset/1664/0.jpg,0
Face_Dataset/110/1.jpg,Face_Dataset/110/35.jpg,1
Face_Dataset/667/0.jpg,Face_Dataset/15/0.jpg,0
Face_Dataset/1007/20.jpg,Face_Dataset/1007/3.jpg,1
Face_Dataset/1534/1.jpg,Face_Dataset/420/2.jpg,0
Face_Dataset/1035/0.jpg,Face_Dataset/162/1.jpg,0
Face_Dataset/114/1.jpg,Face_Dataset/1345/2.jpg,0
Face_Dataset/1538/1.jpg,Face_Dataset/875/1.jpg,0
Face_Dataset/1546/2.jpg,Face_Dataset/129/0.jpg,0
Face_Dataset/1063/1.jpg,Face_Dataset/1063/2.jpg,1
Face_Dataset/42/0.jpg,Face_Dataset/645/1.jpg,0
Face_Dataset/359/2.jpg,Face_Dataset/31/1.jpg,0
Face_Dataset/1429/1.jpg,Face_Dataset/1310/0.jpg,0
Face_Dataset/700/6.jpg,Face_Dataset/173/4.jpg,0
Face_Dataset/1270/8.jpg,Face_Dataset/646/1.jpg,0
Face_Dataset/80/0.jpg,Face_Dataset/104/0.jpg,0
Face_Dataset/117/15.jpg,Face_Dataset/117/25.jpg,1
Face_Dataset/270/1.jpg,Face_Dataset/340/0.jpg,0
Face_Dataset/56/1.jpg,Face_Dataset/443/0.jpg,0
Face_Dataset/1189/0.jpg,Face_Dataset/1189/32.jpg,1
Face_Dataset/1205/1.jpg,Face_Dataset/1205/6.jpg,1
Face_Dataset/1191/4.jpg,Face_Dataset/1191/8.jpg,1
Face_Dataset/1006/11.jpg,Face_Dataset/1006/13.jpg,1
Face_Dataset/276/0.jpg,Face_Dataset/1295/0.jpg,0
Face_Dataset/839/1.jpg,Face_Dataset/1018/2.jpg,0
Face_Dataset/110/3.jpg,Face_Dataset/110/45.jpg,1
Face_Dataset/803/0.jpg,Face_Dataset/78/1.jpg,0
Face_Dataset/1652/6.jpg,Face_Dataset/1243/0.jpg,0
Face_Dataset/110/12.jpg,Face_Dataset/110/20.jpg,1
Face_Dataset/1280/11.jpg,Face_Dataset/1280/21.jpg,1
Face_Dataset/1496/1.jpg,Face_Dataset/798/1.jpg,0
Face_Dataset/1638/2.jpg,Face_Dataset/1418/1.jpg,0
Face_Dataset/1253/5.jpg,Face_Dataset/1560/0.jpg,0
Face_Dataset/1270/11.jpg,Face_Dataset/1270/13.jpg,1
Face_Dataset/1025/1.jpg,Face_Dataset/1025/2.jpg,1
Face_Dataset/362/1.jpg,Face_Dataset/1631/1.jpg,0
Face_Dataset/424/1.jpg,Face_Dataset/485/0.jpg,0
Face_Dataset/1401/1.jpg,Face_Dataset/142/1.jpg,0
Face_Dataset/747/2.jpg,Face_Dataset/294/1.jpg,0
Face_Dataset/489/0.jpg,Face_Dataset/413/4.jpg,0
Face_Dataset/1492/0.jpg,Face_Dataset/552/1.jpg,0
Face_Dataset/880/1.jpg,Face_Dataset/833/2.jpg,0
Face_Dataset/807/4.jpg,Face_Dataset/896/8.jpg,0
Face_Dataset/357/3.jpg,Face_Dataset/255/0.jpg,0
Face_Dataset/1135/4.jpg,Face_Dataset/1135/6.jpg,1
Face_Dataset/1108/2.jpg,Face_Dataset/1108/7.jpg,1
Face_Dataset/457/3.jpg,Face_Dataset/157/0.jpg,0
Face_Dataset/110/33.jpg,Face_Dataset/110/41.jpg,1
Face_Dataset/110/21.jpg,Face_Dataset/110/44.jpg,1
Face_Dataset/110/23.jpg,Face_Dataset/110/29.jpg,1
Face_Dataset/520/7.jpg,Face_Dataset/1403/1.jpg,0
Face_Dataset/170/2.jpg,Face_Dataset/575/1.jpg,0
Face_Dataset/296/1.jpg,Face_Dataset/1088/11.jpg,0
Face_Dataset/1024/4.jpg,Face_Dataset/1024/7.jpg,1
Face_Dataset/399/1.jpg,Face_Dataset/472/0.jpg,0
Face_Dataset/110/35.jpg,Face_Dataset/110/38.jpg,1
Face_Dataset/318/0.jpg,Face_Dataset/1231/3.jpg,0
Face_Dataset/1082/17.jpg,Face_Dataset/1082/25.jpg,1
Face_Dataset/1523/1.jpg,Face_Dataset/654/46.jpg,0
Face_Dataset/319/1.jpg,Face_Dataset/594/0.jpg,0
Face_Dataset/502/1.jpg,Face_Dataset/462/0.jpg,0
Face_Dataset/117/17.jpg,Face_Dataset/323/0.jpg,0
Face_Dataset/1087/0.jpg,Face_Dataset/1019/0.jpg,0
Face_Dataset/117/1.jpg,Face_Dataset/117/30.jpg,1
Face_Dataset/1176/10.jpg,Face_Dataset/1176/3.jpg,1
Face_Dataset/1189/16.jpg,Face_Dataset/1189/20.jpg,1
Face_Dataset/1283/0.jpg,Face_Dataset/1283/2.jpg,1
Face_Dataset/110/12.jpg,Face_Dataset/110/27.jpg,1
Face_Dataset/1476/1.jpg,Face_Dataset/1058/1.jpg,0
Face_Dataset/314/1.jpg,Face_Dataset/684/1.jpg,0
Face_Dataset/110/31.jpg,Face_Dataset/110/33.jpg,1
Face_Dataset/634/4.jpg,Face_Dataset/1407/3.jpg,0
Face_Dataset/340/1.jpg,Face_Dataset/224/14.jpg,0
Face_Dataset/1189/19.jpg,Face_Dataset/1189/20.jpg,1
Face_Dataset/1161/0.jpg,Face_Dataset/1161/8.jpg,1
Face_Dataset/1246/10.jpg,Face_Dataset/1246/2.jpg,1
Face_Dataset/1280/5.jpg,Face_Dataset/1280/7.jpg,1
Face_Dataset/1495/5.jpg,Face_Dataset/304/0.jpg,0
Face_Dataset/427/0.jpg,Face_Dataset/42/0.jpg,0
Face_Dataset/127/2.jpg,Face_Dataset/127/7.jpg,1
Face_Dataset/440/2.jpg,Face_Dataset/0/2.jpg,0
Face_Dataset/850/0.jpg,Face_Dataset/402/0.jpg,0
Face_Dataset/110/28.jpg,Face_Dataset/110/33.jpg,1
Face_Dataset/444/2.jpg,Face_Dataset/1170/3.jpg,0
Face_Dataset/1257/1.jpg,Face_Dataset/1582/1.jpg,0
Face_Dataset/117/29.jpg,Face_Dataset/117/33.jpg,1
Face_Dataset/1082/25.jpg,Face_Dataset/1082/3.jpg,1
Face_Dataset/110/19.jpg,Face_Dataset/110/32.jpg,1
Face_Dataset/1623/1.jpg,Face_Dataset/784/13.jpg,0
Face_Dataset/325/2.jpg,Face_Dataset/880/2.jpg,0
Face_Dataset/601/3.jpg,Face_Dataset/1565/3.jpg,0
Face_Dataset/810/0.jpg,Face_Dataset/563/0.jpg,0
Face_Dataset/1004/1.jpg,Face_Dataset/488/0.jpg,0
Face_Dataset/1027/0.jpg,Face_Dataset/1027/1.jpg,1
Face_Dataset/1307/0.jpg,Face_Dataset/1307/3.jpg,1
Face_Dataset/943/0.jpg,Face_Dataset/340/0.jpg,0
Face_Dataset/978/7.jpg,Face_Dataset/30/0.jpg,0
Face_Dataset/1152/2.jpg,Face_Dataset/1152/6.jpg,1
Face_Dataset/679/0.jpg,Face_Dataset/1215/1.jpg,0
Face_Dataset/742/3.jpg,Face_Dataset/1618/1.jpg,0
Face_Dataset/117/12.jpg,Face_Dataset/117/30.jpg,1
Face_Dataset/1038/1.jpg,Face_Dataset/789/1.jpg,0
Face_Dataset/99/7.jpg,Face_Dataset/198/0.jpg,0
Face_Dataset/233/1.jpg,Face_Dataset/133/0.jpg,0
Face_Dataset/301/2.jpg,Face_Dataset/437/4.jpg,0
Face_Dataset/117/36.jpg,Face_Dataset/117/38.jpg,1
Face_Dataset/1450/1.jpg,Face_Dataset/1009/0.jpg,0
Face_Dataset/1162/0.jpg,Face_Dataset/1162/4.jpg,1
Face_Dataset/266/1.jpg,Face_Dataset/541/3.jpg,0
Face_Dataset/1053/1.jpg,Face_Dataset/1053/4.jpg,1
Face_Dataset/1082/19.jpg,Face_Dataset/1082/26.jpg,1
Face_Dataset/1436/0.jpg,Face_Dataset/621/0.jpg,0
Face_Dataset/117/18.jpg,Face_Dataset/117/32.jpg,1
Face_Dataset/874/1.jpg,Face_Dataset/151/1.jpg,0
Face_Dataset/117/40.jpg,Face_Dataset/117/9.jpg,1
Face_Dataset/291/0.jpg,Face_Dataset/457/3.jpg,0
Face_Dataset/110/27.jpg,Face_Dataset/110/36.jpg,1
Face_Dataset/21/0.jpg,Face_Dataset/750/1.jpg,0
Face_Dataset/117/14.jpg,Face_Dataset/117/36.jpg,1
Face_Dataset/1082/18.jpg,Face_Dataset/1082/27.jpg,1
Face_Dataset/957/1.jpg,Face_Dataset/1154/2.jpg,0
Face_Dataset/110/19.jpg,Face_Dataset/110/33.jpg,1
Face_Dataset/1322/0.jpg,Face_Dataset/1322/1.jpg,1
Face_Dataset/110/1.jpg,Face_Dataset/110/3.jpg,1
Face_Dataset/925/0.jpg,Face_Dataset/882/0.jpg,0
Face_Dataset/483/0.jpg,Face_Dataset/1475/0.jpg,0
Face_Dataset/1108/10.jpg,Face_Dataset/1108/17.jpg,1
Face_Dataset/389/1.jpg,Face_Dataset/980/4.jpg,0
Face_Dataset/896/7.jpg,Face_Dataset/1179/1.jpg,0
Face_Dataset/133/1.jpg,Face_Dataset/213/1.jpg,0
Face_Dataset/1316/2.jpg,Face_Dataset/1316/6.jpg,1
Face_Dataset/1202/0.jpg,Face_Dataset/1202/2.jpg,1
Face_Dataset/110/17.jpg,Face_Dataset/110/4.jpg,1
Face_Dataset/1082/13.jpg,Face_Dataset/1082/22.jpg,1
Face_Dataset/811/0.jpg,Face_Dataset/337/0.jpg,0
Face_Dataset/414/1.jpg,Face_Dataset/651/2.jpg,0
Face_Dataset/1007/5.jpg,Face_Dataset/1007/9.jpg,1
Face_Dataset/426/0.jpg,Face_Dataset/1399/1.jpg,0
Face_Dataset/1225/0.jpg,Face_Dataset/1225/1.jpg,1
Face_Dataset/110/26.jpg,Face_Dataset/110/28.jpg,1
Face_Dataset/1170/10.jpg,Face_Dataset/1170/2.jpg,1
Face_Dataset/1082/20.jpg,Face_Dataset/1082/4.jpg,1
Face_Dataset/1178/0.jpg,Face_Dataset/734/0.jpg,0
Face_Dataset/738/0.jpg,Face_Dataset/1516/1.jpg,0
Face_Dataset/1129/0.jpg,Face_Dataset/1143/1.jpg,0
Face_Dataset/117/3.jpg,Face_Dataset/963/1.jpg,0
Face_Dataset/1368/3.jpg,Face_Dataset/1556/1.jpg,0
Face_Dataset/1066/0.jpg,Face_Dataset/1467/1.jpg,0
Face_Dataset/1672/1.jpg,Face_Dataset/412/1.jpg,0
Face_Dataset/110/30.jpg,Face_Dataset/110/45.jpg,1
Face_Dataset/1280/1.jpg,Face_Dataset/1280/3.jpg,1
Face_Dataset/413/0.jpg,Face_Dataset/1485/0.jpg,0
Face_Dataset/127/19.jpg,Face_Dataset/127/8.jpg,1
Face_Dataset/337/0.jpg,Face_Dataset/990/2.jpg,0
Face_Dataset/117/20.jpg,Face_Dataset/117/8.jpg,1
Face_Dataset/1092/13.jpg,Face_Dataset/1092/3.jpg,1
Face_Dataset/462/1.jpg,Face_Dataset/814/0.jpg,0
Face_Dataset/110/25.jpg,Face_Dataset/110/43.jpg,1
Face_Dataset/608/2.jpg,Face_Dataset/1580/0.jpg,0
Face_Dataset/110/1.jpg,Face_Dataset/110/14.jpg,1
Face_Dataset/260/0.jpg,Face_Dataset/1600/3.jpg,0
Face_Dataset/100/0.jpg,Face_Dataset/1553/1.jpg,0
Face_Dataset/351/1.jpg,Face_Dataset/173/1.jpg,0
Face_Dataset/1439/0.jpg,Face_Dataset/1523/1.jpg,0
Face_Dataset/1250/1.jpg,Face_Dataset/313/0.jpg,0
Face_Dataset/117/41.jpg,Face_Dataset/117/7.jpg,1
Face_Dataset/1113/0.jpg,Face_Dataset/1113/2.jpg,1
